0.2448149	0.17128633	0.023050936	0.7699468	-0.38422397	0.08588893	1.1539294	0.7945214	0.17397745	-0.05536605	0.059298877	-0.082870916	-0.31456044	-0.22601315	-0.68913543	-0.16260256
0.3696067	0.13335152	0.10631577	0.65787643	0.113662004	0.07728265	1.0484387	0.7116991	0.3733912	-0.18144369	-0.1888879	0.026903436	-0.09819322	-0.42113534	-0.9225994	0.1739681
0.4510937	-0.46054435	-0.24709675	0.75924987	0.2935894	0.591893	1.2039226	-0.15992102	-0.45398206	0.14370906	-0.7536308	-0.3747672	0.3641927	-0.59713775	-0.9383784	0.23206404
0.11395939	0.017732587	-0.17988451	0.69199634	0.016148634	0.42382008	1.2589406	-0.02475707	-0.22143166	0.26178536	-0.3675489	-0.21157949	0.16976976	-0.5679134	-0.44429585	-0.101834774
0.39721024	0.33546948	0.3118516	0.90789	-0.53500664	-0.00025376512	1.0480124	1.4127958	0.16972531	-0.49304935	0.18287688	0.08771953	-0.14269863	-0.081803076	-0.9048171	-0.47392824
0.11547072	-0.13167799	0.056059435	0.69581926	0.08895056	0.6494098	1.3329939	0.014715897	-0.17277503	0.26165238	-0.46569827	-0.36881733	0.13908641	-0.4213889	-0.50410587	-0.102789894
0.20804109	0.16844381	0.14383079	0.9611621	-0.5349236	0.1997542	1.0390605	1.2619649	0.47134486	-0.2234281	0.18037729	0.19505282	-0.31574643	-0.24693212	-0.92315584	-0.47125262
-0.08235974	-0.5003146	0.18579261	0.63437194	0.4131644	0.83721083	1.3014566	-0.29318047	-0.5566222	0.04999251	-0.6379291	-0.45595214	0.62613595	-0.78049725	-0.81367725	0.027738763
0.20524432	0.22556783	0.2750057	0.77606463	-0.13910075	-0.05443083	0.91860515	0.5501767	-0.11272104	-0.11808342	0.13724743	0.107663415	0.06935865	-0.60508907	-0.47491524	-0.0012086916
-0.014488797	0.24389112	1.066769	0.69088537	0.17946564	0.15908323	1.3821305	-0.53514194	-0.9515694	0.039824404	-0.5618294	0.44751155	1.0621719	-0.70844567	-0.54604405	1.2184664
-0.4135607	0.30120698	-0.20763466	0.4298377	0.221829	1.0932748	2.448266	-0.1737837	0.07853964	0.73715425	-0.7966557	-0.8911002	0.25823876	-0.5850653	-0.5926049	-0.6844356
-0.4232124	-0.13176975	0.043825984	0.32418194	-0.16216788	1.0131465	2.2651598	-0.22325985	-0.19425578	0.4687804	-0.90936106	-1.3134531	-0.019749386	-0.8880008	-0.6707549	-0.2410649
0.09675021	-0.594806	0.058844496	0.65434164	0.5556992	0.7495977	1.4269497	-0.21656577	-0.49884218	0.18830319	-1.0052056	-0.48376653	0.48947725	-0.68786347	-0.83421195	-0.015920043
-0.29265082	0.20485817	0.11595382	0.43688697	0.19351375	1.0775315	2.3090403	-0.3240735	0.14699939	0.60606074	-0.8782899	-1.141955	0.28123352	-0.7795138	-0.6160833	-0.3797253
0.070340544	-0.26911372	0.33510476	0.53097314	-0.0064394926	0.50725543	1.237484	0.057306528	-0.25648913	-0.081120566	-0.48815778	-0.4102804	0.1513532	-0.513917	-0.58667856	-0.08321022
0.26732773	0.3816164	0.13638452	0.94283766	-0.15348893	-0.03491169	0.9664554	0.6415419	-0.037686855	-0.071848586	0.31655788	0.12997964	-0.31529292	-0.42914465	-0.5037836	-0.12991956
0.17327297	0.19133945	0.1548156	0.84352744	-0.11348397	-0.13722865	1.0391835	0.6528422	-0.24269463	0.025249045	0.25789693	0.23006374	-0.27133185	-0.455378	-0.1500263	0.13520513
0.3268855	-0.092328824	0.055384077	0.63852084	0.20233378	0.5096704	1.082436	0.28952384	-0.06525394	-0.21325988	-0.6298445	-0.36959326	-0.01220608	-0.5370033	-0.76822174	-0.17824864
1.050817	0.28658745	0.053987604	0.87183064	0.016105091	-0.3267585	1.3937054	1.3544004	0.18052314	0.5487705	-0.015469704	0.031554908	-0.5583345	0.31250954	-1.150566	-0.053101078
0.30660027	0.09058932	0.17297868	0.7510431	-0.0695015	0.12232709	1.0254467	0.6836883	0.224994	-0.2721572	-0.020938313	-0.07040765	-0.0659681	-0.3548936	-0.71883154	0.005080631
0.13397336	0.03626134	0.857832	0.89194065	-0.07622091	0.19321518	0.95592123	-0.034117345	-0.2343285	-0.27361524	-0.388993	-0.0907581	0.35552797	-0.49306038	-0.54978144	0.82859576
0.28004366	-0.15600733	0.11813508	0.82717085	0.15351616	0.48680353	1.1049573	0.09043327	-0.115953565	0.04053968	-0.28238413	-0.20930426	0.19357155	-0.47926515	-0.40636545	0.15832478
-0.9019842	-0.8032172	0.29893333	0.9145198	0.10333811	0.22496073	1.9760063	-0.43187663	-1.4843212	0.56583387	0.77414095	0.39479157	0.69017607	-1.5760953	-0.12733845	0.72786736
0.14367113	-0.5328777	0.16582555	0.53092974	0.39834476	0.8048272	1.6560497	-0.3812844	-0.48078057	0.093736574	-1.2495595	-0.7822906	0.21717137	-0.93310857	-0.8009416	0.33769935
-0.3695041	-0.3610418	0.8680769	1.3505358	0.016741248	-0.5854461	0.9378298	-0.35516408	-0.90019315	-0.3132561	0.1424924	0.053440243	0.9629702	-1.4632082	-0.4729362	0.66136205
0.24136883	0.3686248	0.1751151	0.9260494	-0.13304782	-0.0721949	0.986607	0.8745469	-0.0076460857	-0.13341695	0.19224063	0.2191859	-0.30839613	-0.40374467	-0.47015956	-0.013581242
-0.5309205	-0.3490926	0.511185	0.68949395	0.11046351	-0.061711337	1.3959236	-0.22494408	-1.109752	0.23550054	0.32805356	0.28535646	0.45638183	-1.0933151	-0.043829206	0.2622703
0.21611275	0.06579646	0.646459	0.44734886	-0.14554635	0.8438154	1.6149843	0.06776038	0.27853033	-0.043621548	-0.46281528	-0.6053429	0.8128766	-0.5872615	-0.3077909	0.06678928
0.33188894	-0.5898498	-0.09219272	0.6235713	0.639698	0.58915496	1.7453314	-0.47336996	-0.4385726	0.10444562	-1.133591	-0.84834194	0.15279678	-1.155505	-0.5821245	0.097857624
0.16290398	-0.1836873	0.25967678	0.89363825	0.14547674	0.62814534	1.0009587	0.18681614	-0.28049812	0.09741879	-0.3815314	-0.10165857	0.21153289	-0.33521706	-0.5245745	-0.03096868
-0.65425044	-0.7275309	0.82289183	1.0153073	-0.16257748	-0.5540946	1.8535322	-0.114740185	-1.8525103	0.24158713	0.44468728	0.21777438	0.5880975	-1.4541979	-0.042431258	-0.24134287
0.56775445	0.32443458	0.21348971	0.90035	-0.40430182	0.02726524	0.95218444	0.9197134	0.11735787	-0.1662113	0.21290956	0.15840942	-0.23929407	-0.2427999	-0.7241781	-0.16371013
-0.5921191	-0.6848105	-0.15778172	0.039783467	-1.0234504	0.1531259	2.0882473	0.2763009	-0.7703179	0.28780696	0.20236714	-0.2559934	-0.40522292	-1.0345638	-0.25624546	-0.7842591
0.2104219	0.31564486	0.35075355	0.627164	-0.42791584	-0.25983655	1.0287374	0.7526191	-0.082907684	0.04486688	0.3711281	0.059916057	0.018150667	-0.726456	-0.36106807	-0.025636949
0.4359114	-0.4802978	-0.0037109628	0.84829766	0.5198156	0.6633412	1.2858108	-0.28179267	0.011914335	0.053230476	-1.0436851	-0.33788493	0.50307	-0.644984	-1.1422781	-0.102531776
0.24397483	-0.062963754	0.17023355	0.6137843	0.18319656	0.4210258	1.1364526	0.18290947	-0.18757844	-0.09622194	-0.3315774	-0.18952963	0.17265207	-0.48626268	-0.5904743	0.08811116
0.14397366	0.008796137	0.115638934	0.7477381	0.18764469	0.21410145	1.0891732	0.17512237	-0.13780777	-0.11395789	-0.24968989	-0.070344634	-0.05622699	-0.55520934	-0.39191103	0.14653343
0.22504628	0.22259122	0.3573716	0.9322571	-0.0990545	-0.18282293	0.995711	0.5655817	0.0010884423	-0.21121082	0.11202592	0.12076124	-0.21187545	-0.5142835	-0.35134667	0.08159013
0.1692988	-0.015660264	0.2410912	0.87695915	-0.42491266	0.3988381	0.9850845	1.0637174	0.60807663	-0.22259486	0.14008605	-0.10421468	-0.19901711	-0.17076623	-0.7578871	-0.22379997
0.11552221	-0.20329365	0.090405114	0.29910806	0.23242341	0.77420974	1.6180182	0.035943232	-0.22079723	-0.018740702	-1.1032574	-0.7478075	0.035409298	-0.74544	-0.9726594	-0.102904916
0.18559773	-0.44037345	0.22391774	0.6427773	0.35969326	0.6310203	1.2026974	-0.20220326	-0.3942063	-0.0052566254	-0.70193875	-0.43775773	0.19698365	-0.7124924	-0.74842787	0.006822818
0.34252754	-0.74568516	-0.21092749	0.2481379	0.26690555	0.33782506	2.0614374	-0.19656438	-0.5645985	0.48147666	-1.340648	-0.84516424	-0.39461988	-1.2242645	-0.6507404	0.42028424
0.49825266	0.50661397	0.28653523	0.74339586	-0.19832925	-0.03138023	1.0832211	1.1720232	0.24406454	-0.122206286	0.015442835	0.12668346	-0.36465794	-0.29119235	-0.541087	-0.18818387
-0.16462946	-0.1326341	0.30856386	0.669475	0.022507703	0.14964297	1.089786	-0.08757565	-0.54531366	0.061114337	-0.056387667	0.12656048	0.4196479	-0.8278333	-0.18751721	0.32104144
0.046575144	0.291224	0.24556324	0.68055165	-0.14115886	-0.07818715	1.081946	0.4200182	-0.14227104	-0.03430102	0.043011583	0.055840146	-0.032887693	-0.59705967	-0.45119944	-0.16396809
0.27970555	0.296833	0.222889	0.7665739	-0.1779657	0.12807229	0.9615031	0.70190394	-0.02127128	-0.082746275	0.035409357	0.07150675	-0.09806234	-0.496739	-0.44766763	-0.028435113
0.1580694	0.16056399	0.18379271	0.81131005	-0.042492695	0.16273633	1.0701648	0.52695996	0.04807208	-0.07944544	-0.0038612166	-0.04181501	0.11379272	-0.45119414	-0.40499535	-0.011660372
0.14473785	-0.5149247	-0.3057817	0.6435898	0.28866202	1.1136856	1.63592	-0.3250598	-0.2925382	0.24524479	-1.0414923	-0.6143108	0.5800302	-0.59577835	-0.86336064	0.19299209
0.22447573	0.19960792	0.33355626	0.8053173	-0.16377202	-0.09566673	0.97965586	0.5706261	-0.043345496	-0.13437198	0.26426494	-0.06487952	-0.14887755	-0.5962237	-0.3714858	0.13749012
-0.6319982	-0.6045452	0.74891406	1.1303672	0.045875683	-0.323043	1.804397	-0.34428015	-1.7530584	0.40879875	0.51081914	0.41917327	0.52181005	-1.4602615	0.05402643	0.06623858
0.18259414	0.35000113	0.2905863	0.90239334	-0.13624	-0.09146074	0.9818074	0.6035253	-0.084138535	-0.12743536	0.2924328	0.14088774	-0.03504633	-0.5253134	-0.25983548	1.348765e-05
0.1484598	-0.3967154	-0.021149686	0.7578631	0.717258	0.9090332	2.1090963	-0.58139247	-0.3810607	-0.0026492474	-0.926956	-0.98662245	0.16138117	-1.5405295	0.033021856	-0.13633755
0.31723315	0.22018576	0.17988853	0.8110581	-0.073941335	0.2009626	0.9759368	0.3244969	-0.15654063	0.046430334	0.0627683	-0.0070325607	-0.06707173	-0.49422082	-0.438202	0.06767942
-0.04187963	0.099102564	-0.009589354	0.4471265	0.0047872285	0.4795024	1.453923	0.160332	-0.026454812	0.23755918	-0.37755182	-0.5563541	-0.16727851	-0.53780603	-0.4122256	-0.28318405
-0.304723	-0.54527265	0.09726688	0.83133507	0.10033917	0.53940177	1.1887606	-0.40427476	-0.72605234	0.33374533	-0.5632913	-0.33678296	0.39242285	-1.016054	-0.5409913	0.1408726
0.23870328	0.12751636	0.2938373	0.8475658	-0.13254407	0.031148486	1.0039381	0.5360302	-0.09913017	-0.023993429	0.14317249	0.04837876	-0.1130897	-0.50507367	-0.34434506	0.102291286
-0.3828861	-0.18365586	0.8062894	0.7767773	0.041045275	-0.13856894	1.2836933	-0.3430941	-1.2172337	0.112665184	-0.026279774	0.32510296	0.8678092	-1.1677201	-0.18139574	0.5613866
